Data Set 1:Time(s),Data Set 1:Force G(N),Data Set 2:Time(s),Data Set 2:Force G(N),Data Set 3:Time(s),Data Set 3:Force G(N),Data Set 4:Time(s),Data Set 4:Force G(N),Data Set 5:Time(s),Data Set 5:Force G(N),Data Set 6:Time(s),Data Set 6:Force G(N),Data Set 7:Time(s),Data Set 7:Force G(N)
2.3999999999999999,-0.06646728515625,2.3999999999999999,0.06646728515625,2.3999999999999999,1.4373550415039062,2.3999999999999999,0.47150421142578125,2.3999999999999999,0.08724212646484375,2.3999999999999999,0.00415802001953125,2.3999999999999999,0.2596435546875
2.4199999999999999,-0.05400848388671875,2.4199999999999999,0.0166168212890625,2.4199999999999999,1.4082794189453125,2.4199999999999999,0.47357940673828125,2.4199999999999999,0.10593414306640625,2.4199999999999999,0.00415802001953125,2.4199999999999999,0.2160186767578125
2.4399999999999999,-0.05400848388671875,2.4399999999999999,0.01245880126953125,2.4399999999999999,1.4145050048828125,2.4399999999999999,0.46942901611328125,2.4399999999999999,0.10178375244140625,2.4399999999999999,0.0124664306640625,2.4399999999999999,0.23679351806640625
2.46,-0.05400848388671875,2.46,0,2.46,1.460205078125,2.46,0.46527099609375,2.46,0.0830841064453125,2.46,0.00208282470703125,2.46,0.25548553466796875
2.48,-0.0477752685546875,2.48,-0.00415802001953125,2.48,1.5100555419921875,2.48,0.46734619140625,2.48,0.0768585205078125,2.48,0.00830841064453125,2.48,0.28871917724609375
2.5,-0.0477752685546875,2.5,-0.00623321533203125,2.5,1.5225143432617188,2.5,0.47565460205078125,2.5,0.10178375244140625,2.5,0.00415802001953125,2.5,0.32611083984375
2.52,-0.0457000732421875,2.52,-0.00623321533203125,2.52,1.5038223266601562,2.52,0.4839630126953125,2.52,0.14124298095703125,2.52,0.00415802001953125,2.52,0.33649444580078125
2.54,-0.05193328857421875,2.54,-0.0103912353515625,2.54,1.4830551147460938,2.54,0.48604583740234375,2.54,0.162017822265625,2.54,0.00623321533203125,2.54,0.33026123046875
2.5600000000000001,-0.0498504638671875,2.5600000000000001,-0.0103912353515625,2.5600000000000001,1.4581298828125,2.5600000000000001,0.48604583740234375,2.5600000000000001,0.1495513916015625,2.5600000000000001,0,2.5600000000000001,0.3489532470703125
2.5800000000000001,-0.0498504638671875,2.5800000000000001,-0.00623321533203125,2.5800000000000001,1.4498214721679688,2.5800000000000001,0.46734619140625,2.5800000000000001,0.1287841796875,2.5800000000000001,0.0103912353515625,2.5800000000000001,0.37387847900390625
2.6000000000000001,-0.0457000732421875,2.6000000000000001,-0.00830841064453125,2.6000000000000001,1.4373550415039062,2.6000000000000001,0.46527099609375,2.6000000000000001,0.097625732421875,2.6000000000000001,0.00830841064453125,2.6000000000000001,0.40296173095703125
2.6200000000000001,-0.0477752685546875,2.6200000000000001,-0.0103912353515625,2.6200000000000001,1.4332046508789062,2.6200000000000001,0.45488739013671875,2.6200000000000001,0.05815887451171875,2.6200000000000001,0.00830841064453125,2.6200000000000001,0.4424285888671875
2.6400000000000001,-0.0498504638671875,2.6400000000000001,0,2.6400000000000001,1.4332046508789062,2.6400000000000001,0.434112548828125,2.6400000000000001,0.033233642578125,2.6400000000000001,0.00830841064453125,2.6400000000000001,0.50266265869140625
2.6600000000000001,-0.0498504638671875,2.6600000000000001,-0.0124664306640625,2.6600000000000001,1.460205078125,2.6600000000000001,0.40503692626953125,2.6600000000000001,0.03946685791015625,2.6600000000000001,0,2.6600000000000001,0.558746337890625
2.6800000000000002,-0.05400848388671875,2.6800000000000002,-0.00830841064453125,2.6800000000000002,1.5017471313476562,2.6800000000000002,0.37595367431640625,2.6800000000000002,0.095550537109375,2.6800000000000002,0.0103912353515625,2.6800000000000002,0.59820556640625
2.7000000000000002,-0.05400848388671875,2.7000000000000002,-0.00830841064453125,2.7000000000000002,1.52667236328125,2.7000000000000002,0.35311126708984375,2.7000000000000002,0.1495513916015625,2.7000000000000002,0.00830841064453125,2.7000000000000002,0.61898040771484375
2.7200000000000002,-0.05815887451171875,2.7200000000000002,-0.00830841064453125,2.7200000000000002,1.5515975952148438,2.7200000000000002,0.35311126708984375,2.7200000000000002,0.1495513916015625,2.7200000000000002,0.00623321533203125,2.7200000000000002,0.627288818359375
2.7400000000000002,-0.0498504638671875,2.7400000000000002,-0.0103912353515625,2.7400000000000002,1.5806732177734375,2.7400000000000002,0.367645263671875,2.7400000000000002,0.1121673583984375,2.7400000000000002,0.00830841064453125,2.7400000000000002,0.6418304443359375
2.7599999999999998,-0.0457000732421875,2.7599999999999998,-0.0145416259765625,2.7599999999999998,1.6429901123046875,2.7599999999999998,0.39257049560546875,2.7599999999999998,0.05815887451171875,2.7599999999999998,0.00830841064453125,2.7599999999999998,0.66259765625
2.7799999999999998,-0.0477752685546875,2.7799999999999998,-0.0145416259765625,2.7799999999999998,1.7239990234375,2.7799999999999998,0.40087890625,2.7799999999999998,0.0457000732421875,2.7799999999999998,0.0124664306640625,2.7799999999999998,0.6771392822265625
2.7999999999999998,-0.0436248779296875,2.7999999999999998,-0.00830841064453125,2.7999999999999998,1.8507003784179688,2.7999999999999998,0.4154205322265625,2.7999999999999998,0.05608367919921875,2.7999999999999998,0.00623321533203125,2.7999999999999998,0.71660614013671875
2.8199999999999998,-0.0477752685546875,2.8199999999999998,-0.0103912353515625,2.8199999999999998,1.5225143432617188,2.8199999999999998,0.40087890625,2.8199999999999998,0.0768585205078125,2.8199999999999998,0.0103912353515625,2.8199999999999998,0.76853179931640625
2.8399999999999999,-0.0457000732421875,2.8399999999999999,-0.00830841064453125,2.8399999999999999,0.666748046875,2.8399999999999999,0.3780364990234375,2.8399999999999999,0.095550537109375,2.8399999999999999,0.00415802001953125,2.8399999999999999,0.8453826904296875
2.8599999999999999,-0.0498504638671875,2.8599999999999999,0.0020751953125,2.8599999999999999,0.26171875,2.8599999999999999,0.33233642578125,2.8599999999999999,0.1163177490234375,2.8599999999999999,0.00208282470703125,2.8599999999999999,0.90146636962890625
2.8799999999999999,-0.0436248779296875,2.8799999999999999,-0.00415802001953125,2.8799999999999999,0.099700927734375,2.8799999999999999,0.30326080322265625,2.8799999999999999,0.17240142822265625,2.8799999999999999,0.00623321533203125,2.8799999999999999,0.93677520751953125
2.8999999999999999,-0.0477752685546875,2.8999999999999999,-0.0124664306640625,2.8999999999999999,0.04154205322265625,2.8999999999999999,0.27210235595703125,2.8999999999999999,0.23886871337890625,2.8999999999999999,0.0103912353515625,2.8999999999999999,0.96585845947265625
2.9199999999999999,-0.0457000732421875,2.9199999999999999,-0.0145416259765625,2.9199999999999999,0.02492523193359375,2.9199999999999999,0.2471771240234375,2.9199999999999999,0.30741119384765625,2.9199999999999999,0.0124664306640625,2.9199999999999999,0.98662567138671875
2.9399999999999999,-0.0477752685546875,2.9399999999999999,-0.00415802001953125,2.9399999999999999,0.0186920166015625,2.9399999999999999,0.23679351806640625,2.9399999999999999,0.35103607177734375,2.9399999999999999,0.0103912353515625,2.9399999999999999,0.98247528076171875
2.96,-0.0457000732421875,2.96,-0.00830841064453125,2.96,0.00830841064453125,2.96,0.25548553466796875,2.96,0.38426971435546875,2.96,0.00623321533203125,2.96,0.98870086669921875
2.98,-0.03739166259765625,2.98,-0.00623321533203125,2.98,0.0020751953125,2.98,0.265869140625,2.98,0.3988037109375,2.98,0.00415802001953125,2.98,0.9783172607421875
3,-0.0436248779296875,3,0.0020751953125,3,0.00830841064453125,3,0.27417755126953125,3,0.41957855224609375,3,0.00623321533203125,3,0.959625244140625
3.02,-0.0436248779296875,3.02,0.0020751953125,3.02,0.00415802001953125,3.02,0.297027587890625,3.02,0.427886962890625,3.02,0.00208282470703125,3.02,0.959625244140625
3.04,-0.03946685791015625,3.04,0.004150390625,3.04,0.01038360595703125,3.04,0.31987762451171875,3.04,0.45073699951171875,3.04,0.0124664306640625,3.04,0.95131683349609375
3.0600000000000001,-0.04154205322265625,3.0600000000000001,0.004150390625,3.0600000000000001,0.0124664306640625,3.0600000000000001,0.32610321044921875,3.0600000000000001,0.45488739013671875,3.0600000000000001,0.00208282470703125,3.0600000000000001,0.95546722412109375
3.0800000000000001,-0.0498504638671875,3.0800000000000001,-0.00208282470703125,3.0800000000000001,0.0124664306640625,3.0800000000000001,0.31987762451171875,3.0800000000000001,0.4486541748046875,3.0800000000000001,0.00623321533203125,3.0800000000000001,0.9762420654296875
3.1000000000000001,-0.0457000732421875,3.1000000000000001,0.0062255859375,3.1000000000000001,0.0186920166015625,3.1000000000000001,0.2845611572265625,3.1000000000000001,0.44034576416015625,3.1000000000000001,0.00623321533203125,3.1000000000000001,0.9803924560546875
3.1200000000000001,-0.05193328857421875,3.1200000000000001,0.004150390625,3.1200000000000001,0.0124664306640625,3.1200000000000001,0.27417755126953125,3.1200000000000001,0.427886962890625,3.1200000000000001,0.0103912353515625,3.1200000000000001,0.9783172607421875
3.1400000000000001,-0.04154205322265625,3.1400000000000001,0.00830841064453125,3.1400000000000001,0.00415802001953125,3.1400000000000001,0.2783355712890625,3.1400000000000001,0.43827056884765625,3.1400000000000001,0.0103912353515625,3.1400000000000001,0.98870086669921875
3.1600000000000001,-0.0457000732421875,3.1600000000000001,0.00830841064453125,3.1600000000000001,0.00830841064453125,3.1600000000000001,0.299102783203125,3.1600000000000001,0.45488739013671875,3.1600000000000001,0.0103912353515625,3.1600000000000001,1.0011672973632812
3.1800000000000002,-0.05815887451171875,3.1800000000000002,0.004150390625,3.1800000000000002,0.0145416259765625,3.1800000000000002,0.30741119384765625,3.1800000000000002,0.50473785400390625,3.1800000000000002,0,3.1800000000000002,1.0094757080078125
3.2000000000000002,-0.0498504638671875,3.2000000000000002,0.0020751953125,3.2000000000000002,0.00623321533203125,3.2000000000000002,0.301177978515625,3.2000000000000002,0.5255126953125,3.2000000000000002,-0.0020751953125,3.2000000000000002,1.0177841186523438
3.2200000000000002,-0.05400848388671875,3.2200000000000002,0.004150390625,3.2200000000000002,0.01038360595703125,3.2200000000000002,0.301177978515625,3.2200000000000002,0.52135467529296875,3.2200000000000002,0.00623321533203125,3.2200000000000002,1.0198593139648438
3.2400000000000002,-0.05608367919921875,3.2400000000000002,0.0020751953125,3.2400000000000002,0.00830841064453125,3.2400000000000002,0.30948638916015625,3.2400000000000002,0.4818878173828125,3.2400000000000002,0.00830841064453125,3.2400000000000002,1.0198593139648438
3.2599999999999998,-0.05193328857421875,3.2599999999999998,0.00830841064453125,3.2599999999999998,0.00830841064453125,3.2599999999999998,0.3468780517578125,3.2599999999999998,0.4798126220703125,3.2599999999999998,0.00623321533203125,3.2599999999999998,1.0094757080078125
3.2799999999999998,-0.0477752685546875,3.2799999999999998,0.0020751953125,3.2799999999999998,0.0145416259765625,3.2799999999999998,0.37387847900390625,3.2799999999999998,0.5255126953125,3.2799999999999998,0.0124664306640625,3.2799999999999998,0.98662567138671875
3.2999999999999998,-0.05193328857421875,3.2999999999999998,0.004150390625,3.2999999999999998,0.00830841064453125,3.2999999999999998,0.3988037109375,3.2999999999999998,0.58989715576171875,3.2999999999999998,0,3.2999999999999998,0.93885040283203125
3.3199999999999998,-0.0436248779296875,3.3199999999999998,0.004150390625,3.3199999999999998,0.00623321533203125,3.3199999999999998,0.41957855224609375,3.3199999999999998,0.63352203369140625,3.3199999999999998,0.00830841064453125,3.3199999999999998,0.891082763671875
3.3399999999999999,-0.05193328857421875,3.3399999999999999,-0.00208282470703125,3.3399999999999999,0.01038360595703125,3.3399999999999999,0.42165374755859375,3.3399999999999999,0.66259765625,3.3399999999999999,0.00208282470703125,3.3399999999999999,0.99700927734375
3.3599999999999999,-0.05400848388671875,3.3599999999999999,0.0062255859375,3.3599999999999999,0.01038360595703125,3.3599999999999999,0.40711212158203125,3.3599999999999999,0.691680908203125,3.3599999999999999,0.00208282470703125,3.3599999999999999,1.024017333984375
3.3799999999999999,-0.05815887451171875,3.3799999999999999,0.0020751953125,3.3799999999999999,0.01038360595703125,3.3799999999999999,0.39257049560546875,3.3799999999999999,0.7415313720703125,3.3799999999999999,0.00830841064453125,3.3799999999999999,1.0800933837890625
3.3999999999999999,-0.05193328857421875,3.3999999999999999,0.0020751953125,3.3999999999999999,0.00830841064453125,3.3999999999999999,0.40296173095703125,3.3999999999999999,0.7789154052734375,3.3999999999999999,0.00208282470703125,3.3999999999999999,1.0821762084960938
3.4199999999999999,-0.0498504638671875,3.4199999999999999,0.0062255859375,3.4199999999999999,0.00415802001953125,3.4199999999999999,0.4112701416015625,3.4199999999999999,0.80591583251953125,3.4199999999999999,0.00415802001953125,3.4199999999999999,1.0385513305664062
3.4399999999999999,-0.0477752685546875,3.4399999999999999,0,3.4399999999999999,0,3.4399999999999999,0.44242095947265625,3.4399999999999999,0.80591583251953125,3.4399999999999999,0.00415802001953125,3.4399999999999999,0.9450836181640625
3.46,-0.05400848388671875,3.46,0.0020751953125,3.46,0.0124664306640625,3.46,0.46319580078125,3.46,0.80591583251953125,3.46,0.00623321533203125,3.46,0.82045745849609375
3.48,-0.05400848388671875,3.48,0.0062255859375,3.48,0.00415802001953125,3.48,0.47357940673828125,3.48,0.8121490478515625,3.48,0.00623321533203125,3.48,0.73944854736328125
3.5,-0.05400848388671875,3.5,0.0020751953125,3.5,0.00830841064453125,3.5,0.4777374267578125,3.5,0.8100738525390625,3.5,0.00830841064453125,3.5,0.70413970947265625
3.52,-0.031158447265625,3.52,0,3.52,0.00415802001953125,3.52,0.46942901611328125,3.52,0.80384063720703125,3.52,0.00830841064453125,3.52,0.631439208984375
3.54,-0.00208282470703125,3.54,0.004150390625,3.54,0.00415802001953125,3.54,0.45903778076171875,3.54,0.80176544189453125,3.54,0.00623321533203125,3.54,0.56705474853515625
3.5600000000000001,-0.00415802001953125,3.5600000000000001,0.0062255859375,3.5600000000000001,0.00830841064453125,3.5600000000000001,0.4486541748046875,3.5600000000000001,0.78929901123046875,3.5600000000000001,-0.004150390625,3.5600000000000001,0.53797149658203125
3.5800000000000001,0.0020751953125,3.5800000000000001,0.004150390625,3.5800000000000001,0.00623321533203125,3.5800000000000001,0.43619537353515625,3.5800000000000001,0.76853179931640625,3.5800000000000001,0.00208282470703125,3.5800000000000001,0.53382110595703125
3.6000000000000001,0.0186920166015625,3.6000000000000001,0.0062255859375,3.6000000000000001,0.0166168212890625,3.6000000000000001,0.4465789794921875,3.6000000000000001,0.758148193359375,3.6000000000000001,0.00623321533203125,3.6000000000000001,0.5483551025390625
3.6200000000000001,0.03115081787109375,3.6200000000000001,0.01038360595703125,3.6200000000000001,0.0166168212890625,3.6200000000000001,0.46319580078125,3.6200000000000001,0.75191497802734375,3.6200000000000001,0,3.6200000000000001,0.5815887451171875
3.6400000000000001,0.04569244384765625,3.6400000000000001,0.0062255859375,3.6400000000000001,0.0166168212890625,3.6400000000000001,0.45696258544921875,3.6400000000000001,0.758148193359375,3.6400000000000001,0.0103912353515625,3.6400000000000001,0.60028839111328125
3.6600000000000001,0.06023406982421875,3.6600000000000001,0.0020751953125,3.6600000000000001,0.01038360595703125,3.6600000000000001,0.45903778076171875,3.6600000000000001,0.75606536865234375,3.6600000000000001,0.00623321533203125,3.6600000000000001,0.6148223876953125
3.6800000000000002,0.07061767578125,3.6800000000000002,0.00830841064453125,3.6800000000000002,0.00623321533203125,3.6800000000000002,0.45903778076171875,3.6800000000000002,0.7415313720703125,3.6800000000000002,0.00208282470703125,3.6800000000000002,0.6480560302734375
3.7000000000000002,0.0830841064453125,3.7000000000000002,0.0062255859375,3.7000000000000002,0.00415802001953125,3.7000000000000002,0.4777374267578125,3.7000000000000002,0.71868133544921875,3.7000000000000002,0.00208282470703125,3.7000000000000002,0.7124481201171875
3.7200000000000002,0.11215972900390625,3.7200000000000002,0.004150390625,3.7200000000000002,0.00830841064453125,3.7200000000000002,0.49227142333984375,3.7200000000000002,0.7082977294921875,3.7200000000000002,0.00830841064453125,3.7200000000000002,0.7747650146484375
3.7400000000000002,0.1204681396484375,3.7400000000000002,0,3.7400000000000002,0.00623321533203125,3.7400000000000002,0.5130462646484375,3.7400000000000002,0.72906494140625,3.7400000000000002,0.00415802001953125,3.7400000000000002,0.8079986572265625
3.7599999999999998,0.13916015625,3.7599999999999998,0.0062255859375,3.7599999999999998,0.01038360595703125,3.7599999999999998,0.53173828125,3.7599999999999998,0.75399017333984375,3.7599999999999998,0.0103912353515625,3.7599999999999998,0.83292388916015625
3.7799999999999998,0.1537017822265625,3.7799999999999998,0.00830841064453125,3.7799999999999998,0.00830841064453125,3.7799999999999998,0.5442047119140625,3.7799999999999998,0.7768402099609375,3.7799999999999998,0.00208282470703125,3.7799999999999998,0.81838226318359375
3.7999999999999998,0.170318603515625,3.7999999999999998,0.004150390625,3.7999999999999998,0.00830841064453125,3.7999999999999998,0.5483551025390625,3.7999999999999998,0.79345703125,3.7999999999999998,0.00830841064453125,3.7999999999999998,0.7955322265625
3.8199999999999998,0.168243408203125,3.8199999999999998,-0.00415802001953125,3.8199999999999998,0.00830841064453125,3.8199999999999998,0.5483551025390625,3.8199999999999998,0.80176544189453125,3.8199999999999998,0.00830841064453125,3.8199999999999998,0.78307342529296875
3.8399999999999999,0.1516265869140625,3.8399999999999999,0.00830841064453125,3.8399999999999999,0.0124664306640625,3.8399999999999999,0.54004669189453125,3.8399999999999999,0.826690673828125,3.8399999999999999,0.00623321533203125,3.8399999999999999,0.758148193359375
3.8599999999999999,0.13916015625,3.8599999999999999,0.0020751953125,3.8599999999999999,0,3.8599999999999999,0.53589630126953125,3.8599999999999999,0.828765869140625,3.8599999999999999,0.00208282470703125,3.8599999999999999,0.7103729248046875
3.8799999999999999,0.14124298095703125,3.8799999999999999,-0.00415802001953125,3.8799999999999999,0.00415802001953125,3.8799999999999999,0.54004669189453125,3.8799999999999999,0.824615478515625,3.8799999999999999,0,3.8799999999999999,0.6771392822265625
3.8999999999999999,0.16201019287109375,3.8999999999999999,0.0062255859375,3.8999999999999999,0.00830841064453125,3.8999999999999999,0.54004669189453125,3.8999999999999999,0.82045745849609375,3.8999999999999999,0.00623321533203125,3.8999999999999999,0.68337249755859375
3.9199999999999999,0.14331817626953125,3.9199999999999999,0.0062255859375,3.9199999999999999,0.00830841064453125,3.9199999999999999,0.5442047119140625,3.9199999999999999,0.82045745849609375,3.9199999999999999,0.00623321533203125,3.9199999999999999,0.73529815673828125
3.9399999999999999,0.0851593017578125,3.9399999999999999,0.0020751953125,3.9399999999999999,0.01038360595703125,3.9399999999999999,0.567047119140625,3.9399999999999999,0.83499908447265625,3.9399999999999999,0.00623321533203125,3.9399999999999999,0.78722381591796875
3.96,0.0186920166015625,3.96,0.0020751953125,3.96,0.0124664306640625,3.96,0.59405517578125,3.96,0.84954071044921875,3.96,0.00415802001953125,3.96,0.85161590576171875
3.98,0.00830841064453125,3.98,0,3.98,0.00415802001953125,3.98,0.6127471923828125,3.98,0.86615753173828125,3.98,0,3.98,0.85784912109375
4,0.0830841064453125,4,-0.00208282470703125,4,0.0020751953125,4,0.633514404296875,4,0.8806915283203125,4,0,4,0.86823272705078125
4.0199999999999996,0.20562744140625,4.0199999999999996,0,4.0199999999999996,0.01038360595703125,4.0199999999999996,0.6480560302734375,4.0199999999999996,0.8765411376953125,4.0199999999999996,0.00208282470703125,4.0199999999999996,0.88899993896484375
4.04,0.28040313720703125,4.04,0.0062255859375,4.04,0.0124664306640625,4.04,0.65843963623046875,4.04,0.8744659423828125,4.04,0.0124664306640625,4.04,0.92015838623046875
4.0599999999999996,0.2534027099609375,4.0599999999999996,0,4.0599999999999996,0.00830841064453125,4.0599999999999996,0.6792144775390625,4.0599999999999996,0.8786163330078125,4.0599999999999996,0.00208282470703125,4.0599999999999996,0.96585845947265625
4.0800000000000001,0.18070220947265625,4.0800000000000001,0.00830841064453125,4.0800000000000001,0.00415802001953125,4.0800000000000001,0.699981689453125,4.0800000000000001,0.8786163330078125,4.0800000000000001,-0.0020751953125,4.0800000000000001,1.0053176879882812
4.0999999999999996,0.11215972900390625,4.0999999999999996,0.0020751953125,4.0999999999999996,0.0020751953125,4.0999999999999996,0.71868133544921875,4.0999999999999996,0.8786163330078125,4.0999999999999996,0.00623321533203125,4.0999999999999996,1.0447845458984375
4.1200000000000001,0.09139251708984375,4.1200000000000001,0.0020751953125,4.1200000000000001,0.00415802001953125,4.1200000000000001,0.73737335205078125,4.1200000000000001,0.8806915283203125,4.1200000000000001,0,4.1200000000000001,1.1071014404296875
4.1399999999999997,0.09554290771484375,4.1399999999999997,0.0062255859375,4.1399999999999997,0.00830841064453125,4.1399999999999997,0.7477569580078125,4.1399999999999997,0.8806915283203125,4.1399999999999997,0.00208282470703125,4.1399999999999997,1.1694107055664062
4.1600000000000001,0.16201019287109375,4.1600000000000001,0.00830841064453125,4.1600000000000001,0.00830841064453125,4.1600000000000001,0.75399017333984375,4.1600000000000001,0.897308349609375,4.1600000000000001,0.00415802001953125,4.1600000000000001,1.2338027954101562
4.1799999999999997,0.265869140625,4.1799999999999997,0.0020751953125,4.1799999999999997,0.0020751953125,4.1799999999999997,0.73944854736328125,4.1799999999999997,0.9076995849609375,4.1799999999999997,0.00830841064453125,4.1799999999999997,1.294036865234375
4.2000000000000002,0.303253173828125,4.2000000000000002,0.00830841064453125,4.2000000000000002,0.00623321533203125,4.2000000000000002,0.72906494140625,4.2000000000000002,0.90354156494140625,4.2000000000000002,0.0103912353515625,4.2000000000000002,1.3750457763671875
4.2199999999999998,0.2824859619140625,4.2199999999999998,0.00830841064453125,4.2199999999999998,0.00830841064453125,4.2199999999999998,0.70206451416015625,4.2199999999999998,0.9118499755859375,4.2199999999999998,0.00623321533203125,4.2199999999999998,1.4726715087890625
4.2400000000000002,0.25963592529296875,4.2400000000000002,0.0062255859375,4.2400000000000002,0.00623321533203125,4.2400000000000002,0.6812896728515625,4.2400000000000002,0.93885040283203125,4.2400000000000002,0.00623321533203125,4.2400000000000002,1.52874755859375
4.2599999999999998,0.301177978515625,4.2599999999999998,0,4.2599999999999998,0.00830841064453125,4.2599999999999998,0.66259765625,4.2599999999999998,0.9762420654296875,4.2599999999999998,0.00415802001953125,4.2599999999999998,0.7809906005859375
4.2800000000000002,0.37802886962890625,4.2800000000000002,0.00830841064453125,4.2800000000000002,0,4.2800000000000002,0.65843963623046875,4.2800000000000002,1.0385513305664062,4.2800000000000002,0,4.2800000000000002,0.30741119384765625
4.2999999999999998,0.38010406494140625,4.2999999999999998,0.01453399658203125,4.2999999999999998,0,4.2999999999999998,0.6812896728515625,4.2999999999999998,1.092559814453125,4.2999999999999998,0.00208282470703125,4.2999999999999998,0.1121673583984375
4.3200000000000003,0.299102783203125,4.3200000000000003,0.0062255859375,4.3200000000000003,0.01038360595703125,4.3200000000000003,0.7436065673828125,4.3200000000000003,1.1403350830078125,4.3200000000000003,0.00415802001953125,4.3200000000000003,0.0477752685546875
4.3399999999999999,0.2201690673828125,4.3399999999999999,0.0062255859375,4.3399999999999999,0.00623321533203125,4.3399999999999999,0.826690673828125,4.3399999999999999,1.1818771362304688,4.3399999999999999,0.00208282470703125,4.3399999999999999,0.027008056640625
4.3600000000000003,0.19731903076171875,4.3600000000000003,0.0020751953125,4.3600000000000003,0.00830841064453125,4.3600000000000003,0.88899993896484375,4.3600000000000003,1.2109527587890625,4.3600000000000003,0.00208282470703125,4.3600000000000003,0.0124664306640625
4.3799999999999999,0.2554779052734375,4.3799999999999999,0.0062255859375,4.3799999999999999,0.00623321533203125,4.3799999999999999,0.9160003662109375,4.3799999999999999,1.2317276000976562,4.3799999999999999,-0.004150390625,4.3799999999999999,0.00623321533203125
4.4000000000000004,0.36348724365234375,4.4000000000000004,0.01038360595703125,4.4000000000000004,0.00623321533203125,4.4000000000000004,0.93677520751953125,4.4000000000000004,1.2483444213867188,4.4000000000000004,0.00208282470703125,4.4000000000000004,0.00830841064453125
4.4199999999999999,0.44242095947265625,4.4199999999999999,0.01038360595703125,4.4199999999999999,0.00623321533203125,4.4199999999999999,0.9430084228515625,4.4199999999999999,1.26287841796875,4.4199999999999999,0.00415802001953125,4.4199999999999999,0.00830841064453125
4.4400000000000004,0.42995452880859375,4.4400000000000004,0.01453399658203125,4.4400000000000004,0.0020751953125,4.4400000000000004,0.95131683349609375,4.4400000000000004,1.291961669921875,4.4400000000000004,0.00623321533203125,4.4400000000000004,0.00830841064453125
4.46,0.37802886962890625,4.46,0.00830841064453125,4.46,0.00415802001953125,4.46,0.46734619140625,4.46,1.3335037231445312,4.46,0.00208282470703125,4.46,0.00415802001953125
4.4800000000000004,0.36141204833984375,4.4800000000000004,0.0062255859375,4.4800000000000004,0.00623321533203125,4.4800000000000004,0.15785980224609375,4.4800000000000004,1.3646621704101562,4.4800000000000004,0.00623321533203125,4.4800000000000004,0.00623321533203125
4.5,0.38010406494140625,4.5,0.01453399658203125,4.5,0.0020751953125,4.5,0.033233642578125,4.5,1.4020462036132812,4.5,0.00415802001953125,4.5,0.00623321533203125
4.5199999999999996,0.38010406494140625,4.5199999999999996,0.004150390625,4.5199999999999996,0.00415802001953125,4.5199999999999996,-0.0145416259765625,4.5199999999999996,1.4415130615234375,4.5199999999999996,0.00208282470703125,4.5199999999999996,-0.0020751953125
4.54,0.32402801513671875,4.54,0.0062255859375,4.54,0.00415802001953125,4.54,-0.02492523193359375,4.54,1.4872055053710938,4.54,0.00830841064453125,4.54,0.00208282470703125
4.5599999999999996,0.23055267333984375,4.5599999999999996,0.0062255859375,4.5599999999999996,0.0020751953125,4.5599999999999996,-0.033233642578125,4.5599999999999996,1.52459716796875,4.5599999999999996,0.0103912353515625,4.5599999999999996,0.00208282470703125
4.5800000000000001,0.1537017822265625,4.5800000000000001,0.01038360595703125,4.5800000000000001,-0.004150390625,4.5800000000000001,-0.04361724853515625,4.5800000000000001,1.5723724365234375,4.5800000000000001,0.00623321533203125,4.5800000000000001,-0.0020751953125
4.5999999999999996,0.1869354248046875,4.5999999999999996,0.01038360595703125,4.5999999999999996,0.00623321533203125,4.5999999999999996,-0.04154205322265625,4.5999999999999996,1.6326065063476562,4.5999999999999996,0.0103912353515625,4.5999999999999996,0.00208282470703125
4.6200000000000001,0.3177947998046875,4.6200000000000001,0.004150390625,4.6200000000000001,0.00415802001953125,4.6200000000000001,-0.04154205322265625,4.6200000000000001,1.692840576171875,4.6200000000000001,0.00830841064453125,4.6200000000000001,0.00208282470703125
4.6399999999999997,0.39672088623046875,4.6399999999999997,0.0062255859375,4.6399999999999997,0.00623321533203125,4.6399999999999997,-0.03946685791015625,4.6399999999999997,1.7509994506835938,4.6399999999999997,0.0103912353515625,4.6399999999999997,0
4.6600000000000001,0.39672088623046875,4.6600000000000001,-0.00415802001953125,4.6600000000000001,0.01038360595703125,4.6600000000000001,-0.03946685791015625,4.6600000000000001,1.1444854736328125,4.6600000000000001,0.00208282470703125,4.6600000000000001,0.00208282470703125
4.6799999999999997,0.32610321044921875,4.6799999999999997,-0.00415802001953125,4.6799999999999997,0.00415802001953125,4.6799999999999997,-0.04361724853515625,4.6799999999999997,0.45696258544921875,4.6799999999999997,0.00830841064453125,4.6799999999999997,0.0103912353515625
4.7000000000000002,0.22640228271484375,4.7000000000000002,-0.00208282470703125,4.7000000000000002,0.0145416259765625,4.7000000000000002,-0.04154205322265625,4.7000000000000002,0.15163421630859375,4.7000000000000002,0.00208282470703125,4.7000000000000002,0
4.7199999999999998,0.135009765625,4.7199999999999998,0.0020751953125,4.7199999999999998,0.00830841064453125,4.7199999999999998,-0.035308837890625,4.7199999999999998,0.0477752685546875,4.7199999999999998,0.0103912353515625,4.7199999999999998,-0.0020751953125
4.7400000000000002,0.07892608642578125,4.7400000000000002,0.0062255859375,4.7400000000000002,0.00415802001953125,4.7400000000000002,-0.02907562255859375,4.7400000000000002,-0.0020751953125,4.7400000000000002,0.0145416259765625,4.7400000000000002,0
